医療機関CD,医療機関名,年度,施設区分,日付,方法,連携機関対応者部署,連携機関対応者役職,連携機関対応者氏名,連携機関対応人数・氏名,当院対応者所属,当院対応者氏名,当院対応人数・氏名,内容,備考,データ作成部署
2610102,岡ハートクリニック,2023,0,2024-01-26,訪問,,受付,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
2800364,小塚医院,2023,0,2024-01-26,訪問,,受付,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
2810066,山縣内科医院,2023,0,2024-01-26,訪問,,院長,,看護師,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
2810074,おぐら整形外科医院,2023,0,2024-01-26,訪問,,院長,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
2810090,あゆみクリニック,2023,0,2024-01-26,訪問,,受付,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
0205715,田宮眼科医院,2023,0,2024-01-30,訪問,,受付,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
0212513,安田皮フ科クリニック,2023,0,2024-01-30,訪問,,受付,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
0212687,ふじおか形成外科・美容外科,2023,0,2024-01-30,訪問,,受付,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
0212695,藤本整形外科,2023,0,2024-01-30,訪問,,受付,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
0700475,平木眼科医院,2023,0,2024-01-30,訪問,,院長,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
0710086,井原第一クリニック,2023,0,2024-01-30,訪問,,院長,,事務職員,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
0710136,森本整形外科医院,2023,0,2024-01-30,訪問,,受付,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
0710151,ほそや医院,2023,0,2024-01-30,訪問,,受付,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
0710185,タカヤクリニック,2023,0,2024-01-30,訪問,,看護師,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
0710193,前谷内科クリニック,2023,0,2024-01-30,訪問,,受付,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
2810058,筒井医院,2023,0,2024-01-30,訪問,,受付,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
0212570,山内産婦人科クリニック,2023,0,2024-02-01,訪問,,受付,,,地域医療連携室,小野,,オンライン予約システムの案内,,地域医療連携室
0206010,佐藤皮膚科,2023,0,2024-02-02,訪問,,院長,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
0206028,佐藤眼科,2023,0,2024-02-02,訪問,,院長,,,地域医療連携室,小野,,病診連携に関する挨拶,,地域医療連携室
